player_name,decision_type,round_id,target_card,played_cards,remaining_cards,is_bluffing,bluff_type,challenged_player,was_challenged,challenge_success,observed_player,confidence
Claude,play,1,K,A,"Joker,A",True,纯虚张,,,,,0.5
Claude,play,1,A,Joker,"K,K,Q,Q",False,诚实,,,,,0.5
Gemini,play,1,Q,Q,"K,A,Joker,Q",False,诚实,,,,,0.5
Gemini,play,1,K,K,"Q,A,Q,Q",False,诚实,,,,,0.5
Gemini,play,1,K,K,"Q,A,A,K",False,诚实,,,,,0.5
Gemini,play,1,K,K,"Q,A,A",False,诚实,,,,,0.5
Gemini,play,1,A,A,"K,Q,A,Q",False,诚实,,,,,0.5
DeepSeek,challenge,2,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,2,,,,,,Claude,False,,,0.5
DeepSeek,challenge,2,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,2,,,,,,Gemini,False,,,0.3
ChatGPT,challenge,2,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,2,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,2,,,,,,DeepSeek,True,True,,0.8
ChatGPT,challenge,2,,,,,,DeepSeek,False,,,0.5
Claude,challenge,2,,,,,,ChatGPT,False,,,0.3
Claude,challenge,2,,,,,,ChatGPT,False,,,0.8
Claude,challenge,2,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,2,,,,,,DeepSeek,False,,,0.8
Claude,challenge,2,,,,,,DeepSeek,True,False,,0.5
Gemini,challenge,2,,,,,,Claude,False,,,0.8
Gemini,challenge,2,,,,,,Claude,True,False,,0.8
Gemini,challenge,2,,,,,,Claude,True,False,,0.5
Gemini,challenge,2,,,,,,Claude,False,,,0.3
Gemini,challenge,2,,,,,,Claude,False,,,0.5
DeepSeek,play,2,A,A,"K,Q,Joker,K",False,诚实,,,,,0.3
DeepSeek,play,2,Q,Q,"A,A,A,K",False,诚实,,,,,0.3
DeepSeek,play,2,Q,A,"A,A,K",True,纯虚张,,,,,0.3
DeepSeek,play,2,K,"Q,Q,Q","A,A",True,纯虚张,,,,,0.3
DeepSeek,play,2,Q,Q,"A,Q,K,A",False,诚实,,,,,0.6
DeepSeek,play,2,Q,Q,"A,K,A",False,诚实,,,,,0.3
ChatGPT,play,2,A,A,"K,Q,K,K",False,诚实,,,,,0.5
ChatGPT,play,2,Q,Q,"K,K,A,K",False,诚实,,,,,0.5
ChatGPT,play,2,K,"Joker,K,K","A,A",False,诚实,,,,,0.5
Claude,play,2,A,A,"Q,Q,A,Joker",False,诚实,,,,,0.5
Claude,play,2,A,"A,Joker","Q,Q",False,诚实,,,,,0.5
Claude,play,2,K,"K,K","A,A,Q",False,诚实,,,,,0.6
Claude,play,2,Q,Q,"A,K,Joker,A",False,诚实,,,,,0.5
Claude,play,2,Q,Q,"K,Joker,A,A",False,诚实,,,,,0.5
Claude,play,2,Q,A,"K,Joker,A",True,纯虚张,,,,,0.5
Gemini,play,2,A,A,"K,Q,A,Q",False,诚实,,,,,0.5
Gemini,play,2,Q,Q,"Joker,K,Q,A",False,诚实,,,,,0.5
Gemini,play,2,Q,Joker,"K,Q,A",False,诚实,,,,,0.6
DeepSeek,challenge,3,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,3,,,,,,Gemini,False,,,0.6
ChatGPT,challenge,3,,,,,,DeepSeek,True,False,,0.3
ChatGPT,challenge,3,,,,,,DeepSeek,True,True,,0.6
ChatGPT,challenge,3,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,3,,,,,,DeepSeek,True,False,,0.5
Claude,challenge,3,,,,,,ChatGPT,True,False,,0.6
Gemini,challenge,3,,,,,,Claude,False,,,0.5
Gemini,challenge,3,,,,,,Claude,True,True,,0.5
DeepSeek,play,3,Q,"Q,Q,Q","K,K",False,诚实,,,,,0.8
DeepSeek,play,3,Q,"K,K","A,A,K",True,纯虚张,,,,,0.8
DeepSeek,play,3,K,K,"Q,Q,Q,A",False,诚实,,,,,0.3
DeepSeek,play,3,A,"A,A,Joker","Q,A",False,诚实,,,,,0.3
ChatGPT,play,3,K,Joker,"Q,A,A,Q",False,诚实,,,,,0.5
Claude,play,3,A,A,"Q,Q,Q,K",False,诚实,,,,,0.5
Claude,play,3,K,"K,Q","Joker,Q,Q",True,半虚张,,,,,0.5
Gemini,play,3,Q,"Q,Q","A,Joker,Q",False,诚实,,,,,0.5
Gemini,play,3,A,A,"K,A,K,K",False,诚实,,,,,0.5
DeepSeek,challenge,4,,,,,,Claude,True,False,,0.3
DeepSeek,challenge,4,,,,,,Claude,True,True,,0.3
DeepSeek,challenge,4,,,,,,Gemini,True,False,,0.6
Claude,challenge,4,,,,,,ChatGPT,False,,,0.5
Claude,challenge,4,,,,,,ChatGPT,False,,,0.5
Claude,challenge,4,,,,,,ChatGPT,False,,,0.5
Gemini,challenge,4,,,,,,Claude,True,False,,0.5
Gemini,challenge,4,,,,,,Claude,False,,,0.3
Gemini,challenge,4,,,,,,Claude,True,True,,0.6
ChatGPT,play,4,Q,"Q,Q","A,A,A",False,诚实,,,,,0.5
ChatGPT,play,4,A,A,"Q,Q,Q,K",False,诚实,,,,,0.5
ChatGPT,play,4,A,Joker,"Q,K,K,Q",False,诚实,,,,,0.5
Claude,play,4,Q,"Q,Q","A,K,K",False,诚实,,,,,0.5
Claude,play,4,A,"A,A","A,Joker,Joker",False,诚实,,,,,0.5
Claude,play,4,Q,"K,K","A,A,K",True,纯虚张,,,,,0.5
Claude,play,4,A,"A,A","Q,Joker,A",False,诚实,,,,,0.6
Claude,play,4,Q,"Q,K","A,A,K",True,半虚张,,,,,0.3
Gemini,play,4,A,"A,A,A","Q,K",False,诚实,,,,,0.5
DeepSeek,challenge,5,,,,,,Claude,True,False,,0.6
DeepSeek,challenge,5,,,,,,Gemini,False,,,0.6
ChatGPT,challenge,5,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,5,,,,,,Claude,False,,,0.5
ChatGPT,challenge,5,,,,,,Claude,True,True,,0.5
ChatGPT,challenge,5,,,,,,DeepSeek,True,False,,0.5
Claude,challenge,5,,,,,,ChatGPT,False,,,0.6
Claude,challenge,5,,,,,,ChatGPT,False,,,0.5
Gemini,challenge,5,,,,,,DeepSeek,True,False,,0.5
DeepSeek,play,5,A,"A,Joker","K,Q,K",False,诚实,,,,,0.6
DeepSeek,play,5,A,"A,Joker","Q,K,Joker",False,诚实,,,,,0.6
DeepSeek,play,5,Q,Q,"A,A,K,A",False,诚实,,,,,0.3
ChatGPT,play,5,Q,Q,"A,A,K,Q",False,诚实,,,,,0.5
ChatGPT,play,5,Q,Q,"A,A,K",False,诚实,,,,,0.5
Claude,play,5,Q,Q,"K,K,A,A",False,诚实,,,,,0.5
Claude,play,5,Q,K,"K,A,A",True,纯虚张,,,,,0.5
Claude,play,5,Q,"Q,Q","A,A,K",False,诚实,,,,,0.3
Gemini,play,5,Q,"Q,Q","Joker,K,A",False,诚实,,,,,0.5
DeepSeek,challenge,6,,,,,,Claude,True,True,,0.3
DeepSeek,challenge,6,,,,,,Gemini,True,True,,0.3
ChatGPT,challenge,6,,,,,,Claude,True,False,,0.6
Claude,challenge,6,,,,,,ChatGPT,True,False,,0.6
Claude,challenge,6,,,,,,ChatGPT,True,False,,0.5
ChatGPT,play,6,A,"A,Joker","Q,K,K",False,诚实,,,,,0.5
ChatGPT,play,6,Q,"Q,Joker","K,Q,A",False,诚实,,,,,0.5
Claude,play,6,K,"Q,Q","A,K,Joker",True,纯虚张,,,,,0.5
Claude,play,6,A,"A,A","K,Q,Q",False,诚实,,,,,0.3
Gemini,play,6,A,"K,K","Joker,K,A",True,纯虚张,,,,,0.5
DeepSeek,challenge,7,,,,,,Gemini,True,True,,0.3
DeepSeek,challenge,7,,,,,,Gemini,True,True,,0.3
ChatGPT,challenge,7,,,,,,Claude,True,False,,0.5
Claude,challenge,7,,,,,,ChatGPT,False,,,0.5
ChatGPT,play,7,K,"K,Joker","Q,A,K",False,诚实,,,,,0.8
Claude,play,7,K,"K,K","Q,Joker,Q",False,诚实,,,,,0.5
Gemini,play,7,Q,K,"A,Q,Q,K",True,纯虚张,,,,,0.3
Gemini,play,7,A,"A,Joker,Q","Q,A",True,半虚张,,,,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.5
Claude,challenge,8,,,,,,ChatGPT,True,False,,0.5
DeepSeek,play,8,Q,"Q,Q","K,A,K",False,诚实,,,,,0.3
ChatGPT,play,8,K,"K,K","Q,Q,Q",False,诚实,,,,,0.5
ChatGPT,challenge,9,,,,,,Claude,False,,,0.5
ChatGPT,challenge,9,,,,,,Claude,False,,,0.5
Claude,challenge,9,,,,,,ChatGPT,False,,,0.8
Claude,challenge,9,,,,,,ChatGPT,True,True,,0.5
ChatGPT,play,9,Q,Q,"K,A,K,A",False,诚实,,,,,0.5
ChatGPT,play,9,Q,"K,A","K,A",True,纯虚张,,,,,0.5
Claude,play,9,Q,Q,"K,A,K,A",False,诚实,,,,,0.8
Claude,play,9,Q,K,"A,K,A",True,纯虚张,,,,,0.3
