player_name,decision_type,round_id,target_card,played_cards,remaining_cards,is_bluffing,bluff_type,challenged_player,was_challenged,challenge_success,observed_player,confidence
ChatGPT,play,7,K,K,"A,A,A,K",False,诚实,,,,,0.5
ChatGPT,play,7,K,K,"A,A,A",False,诚实,,,,,0.5
ChatGPT,play,7,Q,K,"K,A,K,K",True,纯虚张,,,,,0.5
ChatGPT,play,7,Q,"K,A,K,K",,True,纯虚张,,,,,0.5
ChatGPT,play,7,Q,"Q,Q","K,A,K",False,诚实,,,,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,8,,,,,,Claude,True,False,,0.6
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.3
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,8,,,,,,Claude,True,False,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,8,,,,,,DeepSeek,False,,,0.5
ChatGPT,play,8,K,"K,K","Q,Q,Q",False,诚实,,,,,0.5
ChatGPT,play,8,A,"A,A","K,Q,K",False,诚实,,,,,0.5
ChatGPT,play,8,Q,Q,"K,A,Q,A",False,诚实,,,,,0.5
ChatGPT,play,8,K,K,"A,Q,A,Q",False,诚实,,,,,0.5
ChatGPT,play,8,Q,"Q,Q","A,Joker,K",False,诚实,,,,,0.5
ChatGPT,play,8,Q,"Q,Q","K,A,K",False,诚实,,,,,0.5
ChatGPT,play,8,K,K,"Q,Q,A,K",False,诚实,,,,,0.5
ChatGPT,play,8,Q,Q,"K,K,A,A",False,诚实,,,,,0.5
ChatGPT,play,8,Q,"K,A","K,A",True,纯虚张,,,,,0.5
ChatGPT,play,8,K,"K,Joker","K,A,K",False,诚实,,,,,0.5
ChatGPT,play,8,K,"K,K",A,False,诚实,,,,,0.8
ChatGPT,challenge,9,,,,,,Claude,False,,,0.5
ChatGPT,challenge,9,,,,,,Claude,False,,,0.5
ChatGPT,challenge,9,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,9,,,,,,DeepSeek,True,True,,0.5
ChatGPT,challenge,9,,,,,,Gemini,True,False,,0.6
ChatGPT,challenge,9,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,9,,,,,,DeepSeek,True,True,,0.5
ChatGPT,challenge,9,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,9,,,,,,Claude,False,,,0.6
ChatGPT,challenge,9,,,,,,Claude,True,True,,0.5
ChatGPT,challenge,9,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,9,,,,,,DeepSeek,False,,,0.5
ChatGPT,play,9,Q,Q,"K,A,K,A",False,诚实,,,,,0.5
ChatGPT,play,9,Q,"K,A","K,A",True,纯虚张,,,,,0.5
ChatGPT,play,9,K,"K,K","A,A,Q",False,诚实,,,,,0.5
ChatGPT,play,9,A,A,"Q,Q,Joker,K",False,诚实,,,,,0.5
ChatGPT,play,9,A,A,"K,Q,K,K",False,诚实,,,,,0.8
ChatGPT,play,9,A,K,"Q,K,K",True,纯虚张,,,,,0.5
ChatGPT,play,9,Q,Q,"K,A,Joker,K",False,诚实,,,,,0.5
ChatGPT,play,9,K,"K,K,K","Q,A",False,诚实,,,,,0.5
ChatGPT,play,9,Q,"Q,Q","A,Q,A",False,诚实,,,,,0.5
ChatGPT,play,9,A,"A,A","Q,K,A",False,诚实,,,,,0.5
ChatGPT,play,9,A,A,"Q,K",False,诚实,,,,,0.5
ChatGPT,play,9,A,A,"Q,Joker,Joker,Q",False,诚实,,,,,0.5
ChatGPT,play,9,A,"Joker,Joker","Q,Q",False,诚实,,,,,0.5
ChatGPT,play,9,Q,"Q,Q","K,K,A",False,诚实,,,,,0.5
ChatGPT,play,9,Q,"Joker,Q,Q","A,A",False,诚实,,,,,0.5
ChatGPT,challenge,10,,,,,,Claude,True,False,,0.6
ChatGPT,challenge,10,,,,,,DeepSeek,True,False,,0.3
ChatGPT,challenge,10,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,10,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,10,,,,,,Claude,False,,,0.6
ChatGPT,challenge,10,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,10,,,,,,DeepSeek,False,,,0.8
ChatGPT,challenge,10,,,,,,DeepSeek,True,True,,0.5
ChatGPT,play,10,Q,"Q,Q","K,A,K",False,诚实,,,,,0.5
ChatGPT,play,10,A,"A,A","K,K,Q",False,诚实,,,,,0.5
ChatGPT,play,10,Q,"Q,Q","K,K,A",False,诚实,,,,,0.5
ChatGPT,play,10,Q,Q,"A,A,K,K",False,诚实,,,,,0.5
ChatGPT,challenge,11,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,11,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,11,,,,,,DeepSeek,True,False,,0.6
ChatGPT,challenge,11,,,,,,DeepSeek,True,False,,0.3
ChatGPT,challenge,11,,,,,,Claude,False,,,0.5
ChatGPT,challenge,11,,,,,,Claude,False,,,0.5
ChatGPT,challenge,11,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,11,,,,,,DeepSeek,True,False,,0.5
ChatGPT,play,11,Q,"Q,Joker","A,K,K",False,诚实,,,,,0.5
ChatGPT,play,11,A,"A,Joker,Joker","Q,Q",False,诚实,,,,,0.5
ChatGPT,play,11,K,"K,Joker","Q,Q,A",False,诚实,,,,,0.5
ChatGPT,play,11,K,"K,Joker","Q,A,Q",False,诚实,,,,,0.8
ChatGPT,play,11,A,"A,A","K,Q,K",False,诚实,,,,,0.5
ChatGPT,play,11,A,K,"Q,K",True,纯虚张,,,,,0.5
ChatGPT,play,11,K,"K,Joker,Q","Q,Q",True,半虚张,,,,,0.3
ChatGPT,challenge,12,,,,,,DeepSeek,True,False,,0.3
ChatGPT,challenge,12,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,12,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,12,,,,,,DeepSeek,True,False,,0.8
ChatGPT,challenge,12,,,,,,Claude,True,False,,0.5
ChatGPT,play,12,A,A,"K,Q,Q,Q",False,诚实,,,,,0.5
ChatGPT,play,12,A,A,"K,Q,Q,K",False,诚实,,,,,0.5
ChatGPT,play,12,Q,"Q,Q,Joker","Q,Joker",False,诚实,,,,,0.5
ChatGPT,challenge,13,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,13,,,,,,DeepSeek,False,,,0.5
ChatGPT,challenge,13,,,,,,Claude,False,,,0.5
ChatGPT,challenge,13,,,,,,DeepSeek,True,False,,0.6
ChatGPT,play,13,K,"K,K","Q,A,Q",False,诚实,,,,,0.5
ChatGPT,play,13,Q,"Q,Joker","K,A,Joker",False,诚实,,,,,0.5
ChatGPT,play,13,Q,"A,K","K,A,A",True,纯虚张,,,,,0.5
ChatGPT,play,13,A,"A,Joker,A","K,Q",False,诚实,,,,,0.5
ChatGPT,play,13,K,"K,Joker","Q,A,Q",False,诚实,,,,,0.5
ChatGPT,play,13,Q,Joker,"K,A,K,K",False,诚实,,,,,0.8
ChatGPT,play,13,Q,K,"A,K,K",True,纯虚张,,,,,0.5
ChatGPT,challenge,14,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,14,,,,,,DeepSeek,True,False,,0.5
ChatGPT,challenge,14,,,,,,DeepSeek,True,False,,0.5
ChatGPT,play,14,A,Joker,"K,K,K,K",False,诚实,,,,,0.3
ChatGPT,challenge,15,,,,,,DeepSeek,True,False,,0.6
ChatGPT,play,15,K,"K,K","A,A,K",False,诚实,,,,,0.5
ChatGPT,challenge,16,,,,,,DeepSeek,True,False,,0.8
ChatGPT,challenge,17,,,,,,DeepSeek,True,True,,0.5
ChatGPT,play,18,K,"K,K","A,Q,Q",False,诚实,,,,,0.5
ChatGPT,play,20,A,"A,A,Joker","K,A",False,诚实,,,,,0.5
ChatGPT,challenge,21,,,,,,Claude,True,True,,0.5
