player_name,decision_type,round_id,target_card,played_cards,remaining_cards,is_bluffing,bluff_type,challenged_player,was_challenged,challenge_success,observed_player,confidence
DeepSeek,play,3,K,K,"Q,Q,Q,A",False,诚实,,,,,0.3
DeepSeek,play,3,A,"A,A,Joker","Q,A",False,诚实,,,,,0.3
DeepSeek,play,3,K,"K,K","A,A,A",False,诚实,,,,,0.6
DeepSeek,challenge,4,,,,,,Claude,True,False,,0.3
DeepSeek,challenge,4,,,,,,Claude,True,True,,0.3
DeepSeek,challenge,4,,,,,,Gemini,True,False,,0.6
DeepSeek,challenge,4,,,,,,Gemini,False,,,0.6
DeepSeek,play,4,Q,"Joker,K,A","K,A",True,半虚张,,,,,0.8
DeepSeek,play,4,Q,Q,"A,A,K,K",False,诚实,,,,,0.3
DeepSeek,play,4,A,Joker,"Q,K,K,A",False,诚实,,,,,0.8
DeepSeek,challenge,5,,,,,,Claude,True,False,,0.6
DeepSeek,challenge,5,,,,,,Gemini,False,,,0.6
DeepSeek,challenge,5,,,,,,Gemini,True,False,,0.3
DeepSeek,challenge,5,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,5,,,,,,Gemini,False,,,0.3
DeepSeek,play,5,A,"A,Joker","K,Q,K",False,诚实,,,,,0.6
DeepSeek,play,5,A,"A,Joker","Q,K,Joker",False,诚实,,,,,0.6
DeepSeek,play,5,Q,Q,"A,A,K,A",False,诚实,,,,,0.3
DeepSeek,play,5,K,"K,K","Q,A,Q",False,诚实,,,,,0.6
DeepSeek,play,5,K,K,"A,Q,Q,Q",False,诚实,,,,,0.6
DeepSeek,challenge,6,,,,,,Claude,True,True,,0.3
DeepSeek,challenge,6,,,,,,Gemini,True,True,,0.3
DeepSeek,challenge,6,,,,,,Gemini,True,False,,0.5
DeepSeek,challenge,6,,,,,,Gemini,True,True,,0.6
DeepSeek,play,6,A,"Joker,A,A","Q,Q",False,诚实,,,,,0.6
DeepSeek,challenge,7,,,,,,Gemini,True,True,,0.3
DeepSeek,challenge,7,,,,,,Gemini,True,True,,0.3
DeepSeek,challenge,7,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,7,,,,,,Gemini,True,True,,0.8
DeepSeek,play,7,A,"A,A","K,K,A",False,诚实,,,,,0.3
DeepSeek,play,7,Q,Q,"A,A,A,A",False,诚实,,,,,0.5
DeepSeek,challenge,8,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,8,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,8,,,,,,Gemini,True,False,,0.8
DeepSeek,play,8,Q,"Q,Q","K,A,K",False,诚实,,,,,0.3
DeepSeek,play,8,K,"K,K","Q,A,K",False,诚实,,,,,0.6
DeepSeek,play,8,A,"A,A","Q,Q,K",False,诚实,,,,,0.8
DeepSeek,challenge,9,,,,,,Gemini,False,,,0.3
DeepSeek,challenge,9,,,,,,Gemini,False,,,0.3
DeepSeek,play,9,A,"A,A","Q,K,Q",False,诚实,,,,,0.3
DeepSeek,play,9,A,"Q,K",Q,True,纯虚张,,,,,0.8
DeepSeek,challenge,10,,,,,,Gemini,True,False,,0.6
DeepSeek,play,10,A,"Joker,A,A","Q,Q",False,诚实,,,,,0.3
DeepSeek,play,11,Q,"Q,Q","A,A,K",False,诚实,,,,,0.6
DeepSeek,challenge,12,,,,,,Gemini,False,,,0.3
DeepSeek,play,12,K,"K,Joker","Q,Q,A",False,诚实,,,,,0.3
DeepSeek,play,12,A,A,"Q,K,Q,Q",False,诚实,,,,,0.8
DeepSeek,challenge,13,,,,,,ChatGPT,False,,,0.3
DeepSeek,play,13,K,"Joker,K,K","Q,K",False,诚实,,,,,0.3
DeepSeek,challenge,14,,,,,,Gemini,True,False,,0.6
DeepSeek,challenge,14,,,,,,ChatGPT,False,,,0.8
DeepSeek,play,14,A,A,"Q,Q,K,K",False,诚实,,,,,0.3
DeepSeek,play,15,A,"A,Joker,A","K,A",False,诚实,,,,,0.3
DeepSeek,play,17,Q,Q,"K,A,K,A",False,诚实,,,,,0.3
DeepSeek,challenge,18,,,,,,Claude,False,,,0.8
DeepSeek,play,18,A,A,"Q,Q,Q,Q",False,诚实,,,,,0.3
